X..Gene.Family	test_data_Abundance.RPKs
UniRef90_C7GBT9	31.8336096597
UniRef90_C7GBT9|g__Roseburia.s__Roseburia_intestinalis	31.8336096597
UniRef90_C7GBV1	214.8706686180
UniRef90_C7GBV1|g__Roseburia.s__Roseburia_intestinalis	214.8706686180
UniRef90_C7GBX5	196.5389419615
UniRef90_C7GBX5|g__Roseburia.s__Roseburia_intestinalis	196.5389419615
UniRef90_C7GBX8	267.6089288590
UniRef90_C7GBX8|g__Roseburia.s__Roseburia_intestinalis	248.9242988036
UniRef90_C7GBX8|unclassified	18.6846300553
UniRef90_C7GC55	0
UniRef90_C7GC55|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_C7GC72	43.2440476190
UniRef90_C7GC72|g__Roseburia.s__Roseburia_intestinalis	43.2440476190
UniRef90_C7GC74	186.7134002797
UniRef90_C7GC74|g__Roseburia.s__Roseburia_intestinalis	186.7134002797
UniRef90_C7GC75	0
UniRef90_C7GC75|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_C7GC76	172.3516268858
UniRef90_C7GC76|g__Roseburia.s__Roseburia_intestinalis	172.3516268858
UniRef90_C7GCB4	62.5476427439
UniRef90_C7GCB4|g__Roseburia.s__Roseburia_intestinalis	62.5476427439
UniRef90_C7GCC3	175.5251217646
UniRef90_C7GCC3|g__Roseburia.s__Roseburia_intestinalis	175.5251217646
UniRef90_C7GCC5	128.9328063241
UniRef90_C7GCC5|g__Roseburia.s__Roseburia_intestinalis	128.9328063241
UniRef90_C7GCC8	148.0537715345
UniRef90_C7GCC8|g__Roseburia.s__Roseburia_intestinalis	148.0537715345
UniRef90_C7GCC9	178.7071187485
UniRef90_C7GCC9|g__Roseburia.s__Roseburia_intestinalis	178.7071187485
UniRef90_C7GCD7	183.9591634391
UniRef90_C7GCD7|g__Roseburia.s__Roseburia_intestinalis	183.9591634391
UniRef90_C7GCD9	189.7548097383
UniRef90_C7GCD9|g__Roseburia.s__Roseburia_intestinalis	189.7548097383
UniRef90_C7GCF4	180.0263774487
UniRef90_C7GCF4|g__Roseburia.s__Roseburia_intestinalis	180.0263774487
UniRef90_C7GCG0	0
UniRef90_C7GCG0|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_C7GCG5	187.6175440653
UniRef90_C7GCG5|g__Roseburia.s__Roseburia_intestinalis	187.6175440653
UniRef90_C7GCH5	29.5043974406
UniRef90_C7GCH5|g__Roseburia.s__Roseburia_intestinalis	29.5043974406
UniRef90_C7GCH8	185.3108851283
UniRef90_C7GCH8|g__Roseburia.s__Roseburia_intestinalis	185.3108851283
UniRef90_C7GCH9	187.7014664070
UniRef90_C7GCH9|g__Roseburia.s__Roseburia_intestinalis	187.7014664070
UniRef90_C7GCJ2	176.6661532043
UniRef90_C7GCJ2|g__Roseburia.s__Roseburia_intestinalis	176.6661532043
UniRef90_C7GCJ3	374.8019937245
UniRef90_C7GCJ3|g__Roseburia.s__Roseburia_intestinalis	374.8019937245
UniRef90_C7GCK4	2394.9811980167
UniRef90_C7GCK4|g__Roseburia.s__Roseburia_intestinalis	2379.1060939417
UniRef90_C7GCK4|unclassified	15.8751040750
UniRef90_C7GCK5	166.1049072551
UniRef90_C7GCK5|g__Roseburia.s__Roseburia_intestinalis	166.1049072551
UniRef90_C7GCK6	158.3832794603
UniRef90_C7GCK6|g__Roseburia.s__Roseburia_intestinalis	158.3832794603
UniRef90_C7GCL5	187.4014238132
UniRef90_C7GCL5|g__Roseburia.s__Roseburia_intestinalis	187.4014238132
UniRef90_C7GCL8	165.0426257818
UniRef90_C7GCL8|g__Roseburia.s__Roseburia_intestinalis	165.0426257818
UniRef90_C7GCM0	227.7264844273
UniRef90_C7GCM0|g__Roseburia.s__Roseburia_intestinalis	227.7264844273
UniRef90_C7GCM2	192.5558715370
UniRef90_C7GCM2|g__Roseburia.s__Roseburia_intestinalis	192.5558715370
UniRef90_C7GCN2	343.7481786354
UniRef90_C7GCN2|g__Roseburia.s__Roseburia_intestinalis	343.7481786354
UniRef90_C7GCP5	161.1864877557
UniRef90_C7GCP5|g__Roseburia.s__Roseburia_intestinalis	161.1864877557
UniRef90_C7GCQ0	184.0134271738
UniRef90_C7GCQ0|g__Roseburia.s__Roseburia_intestinalis	184.0134271738
UniRef90_C7GCR2	18.1971156313
UniRef90_C7GCR2|g__Roseburia.s__Roseburia_intestinalis	18.1971156313
UniRef90_C7GCS7	103.1905692676
UniRef90_C7GCS7|g__Roseburia.s__Roseburia_intestinalis	103.1905692676
UniRef90_C7GCT8	100.6271208260
UniRef90_C7GCT8|g__Roseburia.s__Roseburia_intestinalis	100.6271208260
UniRef90_C7GCT9	106.5335576168
UniRef90_C7GCT9|g__Roseburia.s__Roseburia_intestinalis	106.5335576168
UniRef90_C7GCU1	66.6615602688
UniRef90_C7GCU1|g__Roseburia.s__Roseburia_intestinalis	66.6615602688
UniRef90_C7GCU4	37.7486959143
UniRef90_C7GCU4|g__Roseburia.s__Roseburia_intestinalis	37.7486959143
UniRef90_C7GCU7	235.1222576990
UniRef90_C7GCU7|g__Roseburia.s__Roseburia_intestinalis	235.1222576990
UniRef90_C7GCV7	126.6280315804
UniRef90_C7GCV7|g__Roseburia.s__Roseburia_intestinalis	126.6280315804
UniRef90_C7GCV8	4.1666666667
UniRef90_C7GCV8|unclassified	4.1666666667
UniRef90_C7GCV9	118.9772440194
UniRef90_C7GCV9|g__Roseburia.s__Roseburia_intestinalis	118.9772440194
UniRef90_C7GCZ0	965.0543900544
UniRef90_C7GCZ0|g__Roseburia.s__Roseburia_intestinalis	965.0543900544
UniRef90_C7GD31	187.4625199194
UniRef90_C7GD31|g__Roseburia.s__Roseburia_intestinalis	187.4625199194
UniRef90_C7GD32	139.4542700997
UniRef90_C7GD32|g__Roseburia.s__Roseburia_intestinalis	139.4542700997
UniRef90_C7GD33	162.0370370370
UniRef90_C7GD33|g__Roseburia.s__Roseburia_intestinalis	162.0370370370
UniRef90_C7GD44	267.0396097230
UniRef90_C7GD44|g__Roseburia.s__Roseburia_intestinalis	248.7893840041
UniRef90_C7GD44|unclassified	18.2502257189
UniRef90_C7GD52	874.0962254120
UniRef90_C7GD52|g__Roseburia.s__Roseburia_intestinalis	874.0962254120
UniRef90_C7GD66	104.4194013233
UniRef90_C7GD66|g__Roseburia.s__Roseburia_intestinalis	104.4194013233
UniRef90_C7GD72	188.7349901663
UniRef90_C7GD72|g__Roseburia.s__Roseburia_intestinalis	188.7349901663
UniRef90_C7GD77	83.3333333333
UniRef90_C7GD77|g__Roseburia.s__Roseburia_intestinalis	83.3333333333
UniRef90_C7GD78	377.6255416964
UniRef90_C7GD78|g__Roseburia.s__Roseburia_intestinalis	250.9800857990
UniRef90_C7GD78|unclassified	126.6454558974
UniRef90_C7GD79	196.7222521964
UniRef90_C7GD79|g__Roseburia.s__Roseburia_intestinalis	196.7222521964
UniRef90_C7GD87	219.4446518378
UniRef90_C7GD87|g__Roseburia.s__Roseburia_intestinalis	219.4446518378
UniRef90_C7GD96	0
UniRef90_C7GD96|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_C7GD99	57.9251494762
UniRef90_C7GD99|g__Roseburia.s__Roseburia_intestinalis	57.9251494762
UniRef90_C7GDA0	37.0809266166
UniRef90_C7GDA0|g__Roseburia.s__Roseburia_intestinalis	37.0809266166
UniRef90_C7GDA7	143.2608029571
UniRef90_C7GDA7|g__Roseburia.s__Roseburia_intestinalis	143.2608029571
UniRef90_C7GDA9	186.5957186629
UniRef90_C7GDA9|g__Roseburia.s__Roseburia_intestinalis	186.5957186629
UniRef90_C7GDB8	0
UniRef90_C7GDB8|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_C7GDC1	83.5941368844
UniRef90_C7GDC1|g__Roseburia.s__Roseburia_intestinalis	83.5941368844
UniRef90_C7GDE5	269.8366145975
UniRef90_C7GDE5|g__Roseburia.s__Roseburia_intestinalis	269.8366145975
UniRef90_C7GDF1	40.1934937308
UniRef90_C7GDF1|g__Roseburia.s__Roseburia_intestinalis	40.1934937308
UniRef90_C7GDF2	19.2111390723
UniRef90_C7GDF2|g__Roseburia.s__Roseburia_intestinalis	19.2111390723
UniRef90_C7GDF3	11.5943003092
UniRef90_C7GDF3|g__Roseburia.s__Roseburia_intestinalis	11.5943003092
UniRef90_C7GDF6	189.8275172377
UniRef90_C7GDF6|g__Roseburia.s__Roseburia_intestinalis	189.8275172377
UniRef90_C7GDG0	178.5819785014
UniRef90_C7GDG0|g__Roseburia.s__Roseburia_intestinalis	178.5819785014
UniRef90_C7GDG1	209.9103070102
UniRef90_C7GDG1|g__Roseburia.s__Roseburia_intestinalis	209.9103070102
UniRef90_C7GDI9	117.3301755591
UniRef90_C7GDI9|g__Roseburia.s__Roseburia_intestinalis	117.3301755591
UniRef90_C7GDJ1	194.8584357647
UniRef90_C7GDJ1|g__Roseburia.s__Roseburia_intestinalis	194.8584357647
UniRef90_C7GDJ4	178.0448128134
UniRef90_C7GDJ4|g__Roseburia.s__Roseburia_intestinalis	178.0448128134
UniRef90_C7GDJ6	174.3422394615
UniRef90_C7GDJ6|g__Roseburia.s__Roseburia_intestinalis	174.3422394615
UniRef90_C7GDJ8	34.7937847497
UniRef90_C7GDJ8|g__Roseburia.s__Roseburia_intestinalis	34.7937847497
UniRef90_C7GDK2	149.9286708303
UniRef90_C7GDK2|g__Roseburia.s__Roseburia_intestinalis	149.9286708303
UniRef90_C7GDL0	151.2942053366
UniRef90_C7GDL0|g__Roseburia.s__Roseburia_intestinalis	151.2942053366
UniRef90_C7GDL3	105.8830724103
UniRef90_C7GDL3|g__Roseburia.s__Roseburia_intestinalis	105.8830724103
UniRef90_C7GDL5	125.6936995607
UniRef90_C7GDL5|g__Roseburia.s__Roseburia_intestinalis	125.6936995607
UniRef90_C7GDM5	175.0825859636
UniRef90_C7GDM5|g__Roseburia.s__Roseburia_intestinalis	175.0825859636
UniRef90_C7GDM7	170.6381881707
UniRef90_C7GDM7|g__Roseburia.s__Roseburia_intestinalis	170.6381881707
UniRef90_C7GDN0	186.5936013925
UniRef90_C7GDN0|g__Roseburia.s__Roseburia_intestinalis	186.5936013925
UniRef90_C7GDR9	78.3051058127
UniRef90_C7GDR9|g__Roseburia.s__Roseburia_intestinalis	78.3051058127
UniRef90_C7GDS2	44.7172641281
UniRef90_C7GDS2|g__Roseburia.s__Roseburia_intestinalis	44.7172641281
UniRef90_C7GDS9	101.5282706906
UniRef90_C7GDS9|g__Roseburia.s__Roseburia_intestinalis	101.5282706906
UniRef90_C7GDU2	177.5885826451
UniRef90_C7GDU2|g__Roseburia.s__Roseburia_intestinalis	177.5885826451
UniRef90_C7GDU5	150.9632425918
UniRef90_C7GDU5|g__Roseburia.s__Roseburia_intestinalis	150.9632425918
UniRef90_C7GDV1	122.1191311835
UniRef90_C7GDV1|g__Roseburia.s__Roseburia_intestinalis	122.1191311835
UniRef90_C7GDV6	216.5334298105
UniRef90_C7GDV6|g__Roseburia.s__Roseburia_intestinalis	216.5334298105
UniRef90_C7GDX2	90.9090909091
UniRef90_C7GDX2|g__Roseburia.s__Roseburia_intestinalis	90.9090909091
UniRef90_C7GDY0	31.2569209485
UniRef90_C7GDY0|g__Roseburia.s__Roseburia_intestinalis	31.2569209485
UniRef90_C7GDY1	75.5253567562
UniRef90_C7GDY1|g__Roseburia.s__Roseburia_intestinalis	75.5253567562
UniRef90_C7GDY2	377.4350649351
UniRef90_C7GDY2|g__Roseburia.s__Roseburia_intestinalis	377.4350649351
UniRef90_C7GDY7	171.7930409217
UniRef90_C7GDY7|g__Roseburia.s__Roseburia_intestinalis	171.7930409217
UniRef90_C7GDY8	197.8116194225
UniRef90_C7GDY8|g__Roseburia.s__Roseburia_intestinalis	197.8116194225
UniRef90_C7GDZ1	66.9328048607
UniRef90_C7GDZ1|g__Roseburia.s__Roseburia_intestinalis	66.9328048607
UniRef90_C7GDZ6	188.0481778859
UniRef90_C7GDZ6|g__Roseburia.s__Roseburia_intestinalis	188.0481778859
UniRef90_C7GDZ9	133.7078003204
UniRef90_C7GDZ9|g__Roseburia.s__Roseburia_intestinalis	133.7078003204
UniRef90_C7GE06	162.4638600244
UniRef90_C7GE06|g__Roseburia.s__Roseburia_intestinalis	162.4638600244
UniRef90_C7GE19	26.0039313663
UniRef90_C7GE19|g__Roseburia.s__Roseburia_intestinalis	26.0039313663
UniRef90_C7GE21	164.7683381121
UniRef90_C7GE21|g__Roseburia.s__Roseburia_intestinalis	164.7683381121
UniRef90_C7GE26	138.4002849202
UniRef90_C7GE26|g__Roseburia.s__Roseburia_intestinalis	138.4002849202
UniRef90_C7GE31	178.8722539949
UniRef90_C7GE31|g__Roseburia.s__Roseburia_intestinalis	178.8722539949
UniRef90_C7GE51	158.9437166790
UniRef90_C7GE51|g__Roseburia.s__Roseburia_intestinalis	158.9437166790
UniRef90_C7GE58	140.1350137607
UniRef90_C7GE58|g__Roseburia.s__Roseburia_intestinalis	140.1350137607
UniRef90_C7GE66	224.0120273358
UniRef90_C7GE66|g__Roseburia.s__Roseburia_intestinalis	224.0120273358
UniRef90_C7GE71	185.2038607775
UniRef90_C7GE71|g__Roseburia.s__Roseburia_intestinalis	185.2038607775
UniRef90_C7GE86	174.2370300458
UniRef90_C7GE86|g__Roseburia.s__Roseburia_intestinalis	174.2370300458
UniRef90_C7GE90	166.4888226255
UniRef90_C7GE90|g__Roseburia.s__Roseburia_intestinalis	166.4888226255
UniRef90_C7GE99	169.5107632671
UniRef90_C7GE99|g__Roseburia.s__Roseburia_intestinalis	169.5107632671
UniRef90_C7GEA7	1594.5036361635
UniRef90_C7GEA7|g__Roseburia.s__Roseburia_intestinalis	1578.0501443001
UniRef90_C7GEA7|unclassified	16.4534918633
UniRef90_C7GEB0	200.9441820978
UniRef90_C7GEB0|g__Roseburia.s__Roseburia_intestinalis	200.9441820978
UniRef90_C7GEB6	177.2160701266
UniRef90_C7GEB6|g__Roseburia.s__Roseburia_intestinalis	177.2160701266
UniRef90_C7GEF2	137.8269362451
UniRef90_C7GEF2|g__Roseburia.s__Roseburia_intestinalis	137.8269362451
UniRef90_C7GEF4	83.9041069258
UniRef90_C7GEF4|unclassified	83.9041069258
UniRef90_C7GEF5	190.5974774639
UniRef90_C7GEF5|g__Roseburia.s__Roseburia_intestinalis	190.5974774639
UniRef90_C7GEF7	264.5126391174
UniRef90_C7GEF7|g__Roseburia.s__Roseburia_intestinalis	264.5126391174
UniRef90_C7GEG0	2871.1001416884
UniRef90_C7GEG0|g__Roseburia.s__Roseburia_intestinalis	2871.1001416884
UniRef90_C7GEH3	204.0470604605
UniRef90_C7GEH3|g__Roseburia.s__Roseburia_intestinalis	204.0470604605
UniRef90_C7GEH8	191.5171156310
UniRef90_C7GEH8|g__Roseburia.s__Roseburia_intestinalis	191.5171156310
UniRef90_C7GEI1	180.7454562175
UniRef90_C7GEI1|g__Roseburia.s__Roseburia_intestinalis	180.7454562175
UniRef90_C7GEK0	549.0408845204
UniRef90_C7GEK0|g__Roseburia.s__Roseburia_intestinalis	549.0408845204
UniRef90_C7GEL0	153.6393913367
UniRef90_C7GEL0|g__Roseburia.s__Roseburia_intestinalis	153.6393913367
UniRef90_C7GEL1	59.8585974967
UniRef90_C7GEL1|g__Roseburia.s__Roseburia_intestinalis	59.8585974967
UniRef90_C7GEP3	209.1456803457
UniRef90_C7GEP3|g__Roseburia.s__Roseburia_intestinalis	209.1456803457
UniRef90_C7GEP7	131.2121150880
UniRef90_C7GEP7|g__Roseburia.s__Roseburia_intestinalis	131.2121150880
UniRef90_C7GEQ3	151.1716760763
UniRef90_C7GEQ3|g__Roseburia.s__Roseburia_intestinalis	151.1716760763
UniRef90_C7GES1	181.7493994782
UniRef90_C7GES1|g__Roseburia.s__Roseburia_intestinalis	181.7493994782
UniRef90_C7GES2	59.7388351901
UniRef90_C7GES2|g__Roseburia.s__Roseburia_intestinalis	59.7388351901
UniRef90_C7GES5	169.9842392495
UniRef90_C7GES5|g__Roseburia.s__Roseburia_intestinalis	169.9842392495
UniRef90_C7GES9	21.7303722069
UniRef90_C7GES9|g__Roseburia.s__Roseburia_intestinalis	21.7303722069
UniRef90_C7GET0	120.5276722901
UniRef90_C7GET0|g__Roseburia.s__Roseburia_intestinalis	120.5276722901
UniRef90_C7GET1	66.1728254676
UniRef90_C7GET1|g__Roseburia.s__Roseburia_intestinalis	66.1728254676
UniRef90_C7GEW2	157.9300597603
UniRef90_C7GEW2|g__Roseburia.s__Roseburia_intestinalis	157.9300597603
UniRef90_C7GEW6	137.5491587041
UniRef90_C7GEW6|g__Roseburia.s__Roseburia_intestinalis	137.5491587041
UniRef90_C7GEX1	24.5804329353
UniRef90_C7GEX1|g__Roseburia.s__Roseburia_intestinalis	24.5804329353
UniRef90_C7GEX5	33.8833183581
UniRef90_C7GEX5|g__Roseburia.s__Roseburia_intestinalis	33.8833183581
UniRef90_C7GEY5	114.8471085381
UniRef90_C7GEY5|g__Roseburia.s__Roseburia_intestinalis	114.8471085381
UniRef90_C7GEY9	36.3089353403
UniRef90_C7GEY9|g__Roseburia.s__Roseburia_intestinalis	36.3089353403
UniRef90_C7GEZ0	177.9849628366
UniRef90_C7GEZ0|g__Roseburia.s__Roseburia_intestinalis	177.9849628366
UniRef90_C7GEZ3	206.3527894930
UniRef90_C7GEZ3|g__Roseburia.s__Roseburia_intestinalis	206.3527894930
UniRef90_C7GEZ7	119.0538421971
UniRef90_C7GEZ7|g__Roseburia.s__Roseburia_intestinalis	119.0538421971
UniRef90_C7GF07	417.9937264828
UniRef90_C7GF07|g__Roseburia.s__Roseburia_intestinalis	417.9937264828
UniRef90_C7GF09	84.3042598159
UniRef90_C7GF09|g__Roseburia.s__Roseburia_intestinalis	84.3042598159
UniRef90_C7GF12	90.1587785823
UniRef90_C7GF12|g__Roseburia.s__Roseburia_intestinalis	90.1587785823
UniRef90_C7GF22	186.9361138413
UniRef90_C7GF22|g__Roseburia.s__Roseburia_intestinalis	186.9361138413
UniRef90_C7GF30	40.0549778234
UniRef90_C7GF30|g__Roseburia.s__Roseburia_intestinalis	40.0549778234
UniRef90_C7GF41	232.8158063340
UniRef90_C7GF41|g__Roseburia.s__Roseburia_intestinalis	232.8158063340
UniRef90_C7GF42	179.7171489853
UniRef90_C7GF42|g__Roseburia.s__Roseburia_intestinalis	179.7171489853
UniRef90_C7GF44	514.2992319655
UniRef90_C7GF44|g__Roseburia.s__Roseburia_intestinalis	483.5917027954
UniRef90_C7GF44|unclassified	30.7075291700
UniRef90_C7GF45	83.3333333333
UniRef90_C7GF45|g__Roseburia.s__Roseburia_intestinalis	83.3333333333
UniRef90_C7GF73	142.0683854630
UniRef90_C7GF73|g__Roseburia.s__Roseburia_intestinalis	62.3449772274
UniRef90_C7GF73|unclassified	79.7234082357
UniRef90_C7GF79	144.1437327625
UniRef90_C7GF79|g__Roseburia.s__Roseburia_intestinalis	65.1163633264
UniRef90_C7GF79|unclassified	79.0273694361
UniRef90_C7GFA5	2027.0686614727
UniRef90_C7GFA5|g__Roseburia.s__Roseburia_intestinalis	2027.0686614727
UniRef90_C7GFB3	205.5607814897
UniRef90_C7GFB3|g__Roseburia.s__Roseburia_intestinalis	205.5607814897
UniRef90_C7GFB8	160.1372045739
UniRef90_C7GFB8|g__Roseburia.s__Roseburia_intestinalis	160.1372045739
UniRef90_C7GFB9	191.7689536266
UniRef90_C7GFB9|g__Roseburia.s__Roseburia_intestinalis	191.7689536266
UniRef90_C7GFC1	115.7530666081
UniRef90_C7GFC1|g__Roseburia.s__Roseburia_intestinalis	115.7530666081
UniRef90_C7GFD3	134.6076233053
UniRef90_C7GFD3|g__Roseburia.s__Roseburia_intestinalis	134.6076233053
UniRef90_C7GFD7	181.9299326489
UniRef90_C7GFD7|g__Roseburia.s__Roseburia_intestinalis	181.9299326489
UniRef90_C7GFD8	164.1412934968
UniRef90_C7GFD8|g__Roseburia.s__Roseburia_intestinalis	164.1412934968
UniRef90_C7GFD9	90.9472018691
UniRef90_C7GFD9|g__Roseburia.s__Roseburia_intestinalis	90.9472018691
UniRef90_C7GFE4	850.7284181197
UniRef90_C7GFE4|g__Roseburia.s__Roseburia_intestinalis	850.7284181197
UniRef90_C7GFE6	65.2069719930
UniRef90_C7GFE6|g__Roseburia.s__Roseburia_intestinalis	65.2069719930
UniRef90_C7GFF5	190.3798994748
UniRef90_C7GFF5|g__Roseburia.s__Roseburia_intestinalis	190.3798994748
UniRef90_C7GFF9	22.7272727273
UniRef90_C7GFF9|g__Roseburia.s__Roseburia_intestinalis	22.7272727273
UniRef90_C7GFG9	60.0815764875
UniRef90_C7GFG9|g__Roseburia.s__Roseburia_intestinalis	60.0815764875
UniRef90_C7GFH1	298.0659125820
UniRef90_C7GFH1|g__Roseburia.s__Roseburia_intestinalis	298.0659125820
UniRef90_C7GFH5	152.9684339290
UniRef90_C7GFH5|g__Roseburia.s__Roseburia_intestinalis	152.9684339290
UniRef90_C7GFI7	185.1239914428
UniRef90_C7GFI7|g__Roseburia.s__Roseburia_intestinalis	185.1239914428
UniRef90_C7GFJ1	79.6888703440
UniRef90_C7GFJ1|g__Roseburia.s__Roseburia_intestinalis	79.6888703440
UniRef90_C7GFJ6	207.5025643912
UniRef90_C7GFJ6|g__Roseburia.s__Roseburia_intestinalis	207.5025643912
UniRef90_C7GFN0	204.8070766405
UniRef90_C7GFN0|g__Roseburia.s__Roseburia_intestinalis	204.8070766405
UniRef90_C7GFN5	218.6726211758
UniRef90_C7GFN5|g__Roseburia.s__Roseburia_intestinalis	218.6726211758
UniRef90_C7GFN9	183.0303502024
UniRef90_C7GFN9|g__Roseburia.s__Roseburia_intestinalis	183.0303502024
UniRef90_C7GFR3	264.6028932062
UniRef90_C7GFR3|g__Roseburia.s__Roseburia_intestinalis	264.6028932062
UniRef90_C7GFU1	40.9855452909
UniRef90_C7GFU1|g__Roseburia.s__Roseburia_intestinalis	40.9855452909
UniRef90_C7GFU3	21.1788435679
UniRef90_C7GFU3|g__Roseburia.s__Roseburia_intestinalis	21.1788435679
UniRef90_C7GFU4	60.4745977960
UniRef90_C7GFU4|g__Roseburia.s__Roseburia_intestinalis	60.4745977960
UniRef90_C7GFV7	185.7056896919
UniRef90_C7GFV7|g__Roseburia.s__Roseburia_intestinalis	185.7056896919
UniRef90_C7GFW8	2047.2943722944
UniRef90_C7GFW8|g__Roseburia.s__Roseburia_intestinalis	2047.2943722944
UniRef90_C7GFY3	121.5960307916
UniRef90_C7GFY3|g__Roseburia.s__Roseburia_intestinalis	121.5960307916
UniRef90_C7GFY8	145.7166641476
UniRef90_C7GFY8|g__Roseburia.s__Roseburia_intestinalis	145.7166641476
UniRef90_C7GFZ1	75.0779697818
UniRef90_C7GFZ1|g__Roseburia.s__Roseburia_intestinalis	75.0779697818
UniRef90_C7GFZ2	92.3348204437
UniRef90_C7GFZ2|g__Roseburia.s__Roseburia_intestinalis	92.3348204437
UniRef90_C7GFZ4	18.9141055856
UniRef90_C7GFZ4|g__Roseburia.s__Roseburia_intestinalis	18.9141055856
UniRef90_C7GG00	144.8956511019
UniRef90_C7GG00|g__Roseburia.s__Roseburia_intestinalis	144.8956511019
UniRef90_C7GG02	118.5310762569
UniRef90_C7GG02|g__Roseburia.s__Roseburia_intestinalis	118.5310762569
UniRef90_C7GG08	410.4925080937
UniRef90_C7GG08|g__Roseburia.s__Roseburia_intestinalis	410.4925080937
UniRef90_C7GG16	195.3885947082
UniRef90_C7GG16|g__Roseburia.s__Roseburia_intestinalis	195.3885947082
UniRef90_C7GG21	1557.4861973775
UniRef90_C7GG21|g__Roseburia.s__Roseburia_intestinalis	1557.4861973775
UniRef90_C7GG23	186.5533280880
UniRef90_C7GG23|g__Roseburia.s__Roseburia_intestinalis	186.5533280880
UniRef90_C7GG39	439.9384176617
UniRef90_C7GG39|g__Roseburia.s__Roseburia_intestinalis	439.9384176617
UniRef90_C7GG49	120.5785461771
UniRef90_C7GG49|g__Roseburia.s__Roseburia_intestinalis	117.2672878989
UniRef90_C7GG49|unclassified	3.3112582781
UniRef90_C7GG53	94.0468722124
UniRef90_C7GG53|g__Roseburia.s__Roseburia_intestinalis	94.0468722124
UniRef90_C7GG66	131.9937944288
UniRef90_C7GG66|g__Roseburia.s__Roseburia_intestinalis	131.9937944288
UniRef90_C7GG88	149.9526553412
UniRef90_C7GG88|g__Roseburia.s__Roseburia_intestinalis	149.9526553412
UniRef90_C7GG95	191.4660873665
UniRef90_C7GG95|g__Roseburia.s__Roseburia_intestinalis	191.4660873665
UniRef90_C7GGC9	57.4675098159
UniRef90_C7GGC9|g__Roseburia.s__Roseburia_intestinalis	57.4675098159
UniRef90_C7GGD0	92.4503942242
UniRef90_C7GGD0|g__Roseburia.s__Roseburia_intestinalis	92.4503942242
UniRef90_C7GGD6	0
UniRef90_C7GGD6|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_C7GGF5	184.8950312657
UniRef90_C7GGF5|g__Roseburia.s__Roseburia_intestinalis	184.8950312657
UniRef90_C7GGF6	305.0660702335
UniRef90_C7GGF6|g__Roseburia.s__Roseburia_intestinalis	305.0660702335
UniRef90_C7GGF9	19.3541845660
UniRef90_C7GGF9|g__Roseburia.s__Roseburia_intestinalis	19.3541845660
UniRef90_C7GGG0	179.8980775742
UniRef90_C7GGG0|g__Roseburia.s__Roseburia_intestinalis	179.8980775742
UniRef90_C7GGG2	206.9722580868
UniRef90_C7GGG2|g__Roseburia.s__Roseburia_intestinalis	206.9722580868
UniRef90_C7GGG5	190.0789790323
UniRef90_C7GGG5|g__Roseburia.s__Roseburia_intestinalis	190.0789790323
UniRef90_C7GGH7	182.6303891692
UniRef90_C7GGH7|g__Roseburia.s__Roseburia_intestinalis	182.6303891692
UniRef90_C7GGI2	92.2842078088
UniRef90_C7GGI2|g__Roseburia.s__Roseburia_intestinalis	92.2842078088
UniRef90_C7GGK6	82.3391661347
UniRef90_C7GGK6|g__Roseburia.s__Roseburia_intestinalis	82.3391661347
UniRef90_C7GGK8	166.3451396283
UniRef90_C7GGK8|g__Roseburia.s__Roseburia_intestinalis	166.3451396283
UniRef90_C7GGL3	151.6795513516
UniRef90_C7GGL3|g__Roseburia.s__Roseburia_intestinalis	151.6795513516
UniRef90_C7GGM3	43.0914746325
UniRef90_C7GGM3|g__Roseburia.s__Roseburia_intestinalis	43.0914746325
UniRef90_C7GGM4	102.8939782078
UniRef90_C7GGM4|g__Roseburia.s__Roseburia_intestinalis	102.8939782078
UniRef90_C7GGM8	97.2330629431
UniRef90_C7GGM8|g__Roseburia.s__Roseburia_intestinalis	97.2330629431
UniRef90_C7GGN0	200.9161759959
UniRef90_C7GGN0|g__Roseburia.s__Roseburia_intestinalis	200.9161759959
UniRef90_C7GGN4	3850.8885263422
UniRef90_C7GGN4|g__Roseburia.s__Roseburia_intestinalis	3850.8885263422
UniRef90_C7GGP1	33.2077765331
